ok,config_id,algoritmo,funcion,seed,batch_train,kernel,epsilon,smoothing,neighbors,degree,spearman,nrmse,nmae,elapsed_s,warnings,error,n_train,n_val
True,28,age,f1,1,1,linear,0.01,0.1,50,0,0.947351683792095,2.251086523506323,0.7416736533209792,0.00686399987898767,,,800,200
True,29,age,f1,1,1,linear,0.01,0.1,100,-1,0.8618885472136805,2.4684182916449346,1.2228268038205137,0.012485458981245756,,,800,200
True,30,age,f1,1,1,linear,0.01,0.1,100,0,0.9393219830495763,2.438871531316963,0.8627609301270281,0.012744790874421597,,,800,200
True,31,age,f1,1,1,linear,0.01,1.0,25,-1,0.1301537538438461,2.4732293824074105,1.2233466031845832,0.0036954169627279043,,,800,200
True,32,age,f1,1,1,linear,0.01,1.0,25,0,0.9336143403585091,2.0124075487933633,0.5958279981511292,0.00367583311162889,,,800,200
True,33,age,f1,1,1,linear,0.01,1.0,50,-1,0.5536293407335184,2.4730676124328377,1.2233481743167045,0.006742542143911123,,,800,200
True,34,age,f1,1,1,linear,0.01,1.0,50,0,0.9473186829670742,2.255438471854735,0.7440836151898881,0.006902291905134916,,,800,200
True,35,age,f1,1,1,linear,0.01,1.0,100,-1,0.867134178354459,2.472295154343162,1.2231278839233437,0.012398082995787263,,,800,200
True,36,age,f1,1,1,linear,0.01,1.0,100,0,0.9398004950123754,2.446811974677899,0.8670235983958628,0.012787957908585668,,,800,200
True,37,age,f1,1,1,linear,0.1,1e-06,25,-1,0.18678616965424139,73.30558459797557,8.040230599741642,0.0037331250496208668,,,800,200
True,38,age,f1,1,1,linear,0.1,1e-06,25,0,0.9465251631290783,1.1570306215176307,0.21701146142626798,0.003680082969367504,,,800,200
True,39,age,f1,1,1,linear,0.1,1e-06,50,-1,0.939735993399835,40.239429259157106,6.652584900453088,0.006797167006880045,,,800,200
True,40,age,f1,1,1,linear,0.1,1e-06,50,0,0.9546118652966327,1.1063347213671786,0.19494478970836257,0.006870874902233481,,,800,200
True,41,age,f1,1,1,linear,0.1,1e-06,100,-1,0.9302482562064053,24.222353896192224,2.7250508479251256,0.012502166908234358,,,800,200
True,42,age,f1,1,1,linear,0.1,1e-06,100,0,0.9408280207005175,1.1063510288595941,0.1947965114152464,0.012769583147019148,,,800,200
True,43,age,f1,1,1,linear,0.1,0.0001,25,-1,0.2518412960324009,2.557156786201252,0.8412602671269408,0.0036990840453654528,,,800,200
True,44,age,f1,1,1,linear,0.1,0.0001,25,0,0.9422530563264082,1.2201774590024008,0.25064586808994566,0.0036642919294536114,,,800,200
True,45,age,f1,1,1,linear,0.1,0.0001,50,-1,0.28633015825395636,3.926123714978258,1.0275334929919768,0.00679050013422966,,,800,200
True,46,age,f1,1,1,linear,0.1,0.0001,50,0,0.9538228455711395,1.1703368187677095,0.22526557875727013,0.006887791911140084,,,800,200
True,47,age,f1,1,1,linear,0.1,0.0001,100,-1,0.2882997074926874,34.24375543203339,3.287993707319248,0.012487875064834952,,,800,200
True,48,age,f1,1,1,linear,0.1,0.0001,100,0,0.9451856296407412,1.1695691252681744,0.2246580891942802,0.012743167113512754,,,800,200
True,49,age,f1,1,1,linear,0.1,0.001,25,-1,0.23342533563339085,3.148016155491844,1.4129693488083686,0.003692332888022065,,,800,200
True,50,age,f1,1,1,linear,0.1,0.001,25,0,0.9396744918622967,1.483123432724283,0.3545792541833674,0.0036664169747382402,,,800,200
True,51,age,f1,1,1,linear,0.1,0.001,50,-1,0.2656251406285157,43.83457835833983,4.1731043886566965,0.006782084004953504,,,800,200
True,52,age,f1,1,1,linear,0.1,0.001,50,0,0.9518697967449188,1.4291408286097917,0.3224708977611751,0.006878457963466644,,,800,200
True,53,age,f1,1,1,linear,0.1,0.001,100,-1,0.2692312307807696,11.58846992167511,2.0786333730660282,0.012433124938979745,,,800,200
True,54,age,f1,1,1,linear,0.1,0.001,100,0,0.9432370809270234,1.422425473986691,0.3192160339779668,0.012715458171442151,,,800,200
True,55,age,f1,1,1,linear,0.1,0.01,25,-1,0.04691817295432385,15.204842729730228,3.718308590392327,0.0036715830210596323,,,800,200
